,Ticker,Company,Sector,Industry,P/E,EPS (ttm),Insider Own %,Perf Week %,Market Cap,Forward P/E,EPS next Y %,Insider Trans %,Perf Month %,PEG,EPS next Q,Inst Own %,Short Float %,Perf Quarter %,P/S,EPS this Y %,Inst Trans %,Short Ratio,Perf Half Y %,Book/sh,P/B,ROA %,Target Price,Perf Year %,Cash/sh,P/C,EPS next 5Y %,ROE %,Perf YTD %,Dividend,P/FCF,EPS past 5Y %,ROI %,52W High %,Beta,Dividend % %,Quick Ratio,Sales past 5Y %,Gross Margin %,52W Low %,ATR,Current Ratio,Sales Q/Q %,Oper. Margin %,RSI (14),Volatility %,Debt/Eq,EPS Q/Q %,Profit Margin %,Rel Volume,LT Debt/Eq,Earnings,Avg Volume,Price,Volume,Market Cap 2,Death MACD,Golden MACD,50-MA,200-MA,50 %,200 %,MOM-25,EMOM-25,ETF,Tick
400,TMUS,"T-Mobile US, Inc.",Communication Services,Telecom Services,49.28,2.53,0.1,3.93,156140000000.0,35.19,35.23,-14.7,-3.63,1.19,0.55,40.4,2.39,-6.35,2.28,-40.8,-1.7,3.29,4.88,52.6,2.37,1.8,153.57,38.75,8.29,15.04,41.48,5.5,-7.54,0.0,0.0,23.6,4.1,-8.01,0.56,0.0,1.0,16.4,59.6,96.35,3.82,1.1,71.2,9.7,52.41,3.37% 2.63,1.17,-31.0,4.5,1.84,1.09,NAN,4.26M,124.68,"7,844,453",156.14B,2021-02-05,2021-03-01,127.21999984741213,117.00244972229004,-1.9965413067588422,6.561871393234021,94.28,97.456,QQQ,TMUS
401,TRMB,Trimble Inc.,Technology,Scientific & Technical Instruments,45.8,1.54,0.2,-4.68,17560000000.0,26.64,12.46,-17.28,0.1,4.58,0.55,95.3,0.92,16.48,5.58,69.5,0.98,1.05,30.12,13.36,5.29,7.2,79.4,75.49,0.74,95.44,10.0,15.1,5.84,0.0,34.94,20.2,11.0,-9.04,1.53,0.0,0.7,6.4,55.8,253.17,2.8,0.9,1.0,11.9,45.38,4.79% 3.37,0.5,8.2,15.3,1.23,0.42,NAN,2.17M,70.67,"2,659,614",17.56B,2021-03-03,2021-03-01,70.82139984130859,55.16120008468628,-0.21377696804614751,28.115414261299293,105.778,108.002,"ARKQ,QQQJ",TRMB
402,TSCO,Tractor Supply Company,Consumer Cyclical,Specialty Retail,24.4,6.39,0.2,-1.98,18380000000.0,21.63,7.28,-28.64,7.51,2.2,0.94,92.1,4.23,13.93,1.73,36.9,-0.34,3.82,4.16,16.52,9.43,11.3,164.21,66.39,11.38,13.69,11.08,43.7,10.84,2.08,19.85,16.3,26.4,-10.32,1.01,1.33,0.8,11.3,35.4,143.89,5.91,1.9,31.3,9.4,48.05,3.89% 3.31,0.53,-4.5,7.1,0.66,0.53,NAN,1.28M,155.82,"849,525",18.38B,2021-02-26,2021-02-09,152.97583618164063,141.01654510498048,1.8592242339386567,10.49767237170575,105.235,105.383,QQQJ,TSCO
403,TSLA,"Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,961.33,0.62,0.1,-11.48,573940000000.0,108.5,33.6,-38.93,-30.04,29.95,0.76,45.5,6.19,5.12,18.2,165.0,8.64,1.19,33.66,23.37,25.59,1.6,608.45,312.64,20.19,29.61,32.1,4.8,-15.26,0.0,97.81,19.7,5.0,-33.59,2.05,0.0,1.6,50.8,21.0,752.97,61.97,1.9,-56.3,6.3,29.58,15.96% 7.86,0.53,123.8,2.2,2.22,0.43,NAN,40.21M,597.95,"89,156,024",573.94B,2021-01-22,2021-01-04,775.8711987304688,474.6852990722657,-22.931795769915812,25.967667667114462,99.637,108.861,"ARKW,ARKK,ARKQ,QQQ",TSLA
404,TSM,Taiwan Semiconductor Manufacturing Company Limited,Technology,Semiconductors,33.71,3.58,0.0,-4.08,567750000000.0,26.43,14.77,0.0,-5.25,1.38,0.95,19.0,0.31,21.36,11.81,-1.7,0.01,1.27,47.01,12.37,9.77,18.8,136.45,116.76,5.72,21.1,24.5,26.7,10.79,1.74,0.0,5.5,18.1,-15.05,0.99,1.44,1.6,7.0,53.1,182.9,4.8,1.8,21.6,36.7,42.82,4.43% 3.16,0.23,35.9,34.0,1.44,0.14,NAN,11.89M,120.8,"17,158,679",567.75B,2021-02-18,2021-02-11,124.30260101318359,89.49188644409179,-2.8178018678885937,34.98430394074585,109.981,110.841,"ARKW,ARKK,ARKF,ARKQ",TSM
405,TTD,"The Trade Desk, Inc.",Technology,Software - Application,133.37,4.91,0.3,-18.78,29040000000.0,93.19,27.94,-80.69,-22.04,4.94,0.75,69.2,2.49,-24.54,34.74,118.3,-8.14,1.26,27.02,21.59,30.3,11.4,842.35,141.24,14.06,46.53,27.0,29.6,-18.33,0.0,87.73,78.8,23.9,-32.75,2.56,0.0,1.6,49.0,78.6,381.01,54.37,1.6,48.2,17.3,32.96,11.11% 6.35,0.0,187.9,29.0,3.68,0.0,NAN,822.31K,654.17,"3,025,235",29.04B,2021-02-23,2021-02-01,810.6231982421875,611.597299194336,-19.3003603377564,6.960903990541734,100.851,102.288,"ARKW,QQQJ,PTF,XSW",TTD
406,TTEC,"TTEC Holdings, Inc.",Technology,Information Technology Services,37.38,2.19,0.3,-2.94,3730000000.0,27.58,-1.37,-26.75,-0.05,1.93,0.71,35.7,2.48,23.98,2.03,113.7,-0.6,2.53,42.47,10.13,8.06,6.4,84.86,111.4,0.0,0.0,19.4,23.9,11.98,0.74,25.62,2.7,13.5,-14.92,0.79,0.91,1.6,5.8,28.3,219.43,3.79,1.6,24.7,10.1,47.08,7.10% 4.20,0.71,17.4,5.6,0.85,0.7,NAN,178.75K,81.67,"151,140",3.73B,2021-02-18,2021-02-03,80.20380065917969,60.10509830474854,1.8280920963469294,35.87865639269366,110.606,110.911,XSW,TTEC
407,TTGT,"TechTarget, Inc.",Communication Services,Internet Content & Information,123.21,0.63,1.3,-7.33,2120000000.0,45.4,3.45,-42.2,-5.48,6.16,0.37,93.28,7.93,52.98,15.36,31.9,9.75,5.49,86.75,5.84,13.27,7.4,110.0,273.49,2.28,33.99,20.0,10.7,31.11,0.0,58.68,38.3,9.9,-23.36,0.91,0.0,5.0,4.8,74.7,360.9,5.61,5.0,7.1,16.4,43.53,8.28% 6.76,0.14,26.3,11.9,1.64,0.13,NAN,359.75K,77.5,"591,653",2.12B,2021-02-19,2020-12-18,76.28799980163575,49.754499883651725,1.588716707104259,55.76480555774786,132.228,125.419,PTF,TTGT
408,TTWO,"Take-Two Interactive Software, Inc.",Communication Services,Electronic Gaming & Multimedia,39.98,4.27,0.1,-7.4,19700000000.0,27.74,0.16,-33.38,-15.61,2.62,0.67,95.6,2.29,-5.79,5.98,24.0,1.01,1.74,-1.17,27.44,6.22,8.9,220.85,45.66,21.01,8.13,15.28,17.5,-17.8,0.0,20.21,24.7,14.6,-20.52,0.61,0.0,1.8,23.3,49.9,70.81,6.5,1.8,-7.4,15.0,26.99,3.71% 3.03,0.0,9.6,15.0,1.48,0.0,NAN,1.49M,170.81,"2,204,457",19.70B,2021-02-09,2021-02-08,198.1703994750977,170.20209999084472,-13.80650165088648,0.3571636361642932,95.705,100.152,"QQQ,XSW",TTWO
409,TWLO,Twilio Inc.,Communication Services,Internet Content & Information,0.0,-3.31,0.3,-14.15,50120000000.0,1116.82,330.8,-53.69,-13.41,0.0,-0.1,90.3,3.26,5.29,28.45,-41.8,2.14,2.08,27.66,53.38,6.32,-7.4,512.83,218.22,20.46,16.49,20.5,-8.6,-0.36,0.0,7263.74,-47.9,-5.5,-26.25,1.49,0.0,7.5,60.2,52.0,395.6,26.53,7.5,65.5,-28.0,36.37,9.05% 6.07,0.04,-73.0,-27.9,1.88,0.04,NAN,2.23M,337.28,"4,195,207",50.12B,2021-02-23,2021-02-04,381.15859802246086,291.217449874878,-11.5119003611917,15.817235589732965,110.102,110.122,"ARKW,ARKK,ARKF",TWLO
410,TWOU,"2U, Inc.",Consumer Defensive,Education & Training Services,0.0,-3.29,2.2,-10.32,2690000000.0,846.19,111.1,-3.78,-22.62,0.0,-0.2,0.0,16.08,10.07,3.47,15.8,3.11,7.33,-18.43,13.55,2.62,-15.7,58.54,27.57,6.63,5.36,25.0,-26.8,-11.17,0.0,116.25,-38.6,-15.6,-40.51,0.96,0.0,2.5,38.8,49.7,208.77,3.53,2.5,31.9,-24.6,31.77,10.01% 7.51,0.29,22.8,-28.0,2.75,0.29,NAN,1.42M,35.54,"3,908,987",2.69B,2021-02-23,2021-02-04,43.70230010986328,38.72720009803772,-18.677049238470428,-8.229874842408796,107.528,108.384,"ARKW,ARKK,ARKQ,XSW",TWOU
411,TWST,Twist Bioscience Corporation,Healthcare,Diagnostics & Research,0.0,-2.79,2.3,-14.6,5590000000.0,0.0,6.8,-42.78,-38.12,0.0,-0.77,89.5,4.41,2.16,55.25,8.9,1.7,2.23,66.74,13.87,8.48,-25.6,153.75,248.5,12.36,9.51,0.0,-29.5,-16.8,0.0,0.0,0.0,-41.2,-45.09,0.0,0.0,16.7,0.0,34.9,534.72,15.36,17.1,64.0,0.0,34.82,10.90% 9.64,0.01,57.6,0.0,2.28,0.0,NAN,897.30K,117.55,"2,045,648",5.59B,2021-01-26,2021-01-11,161.29839889526366,96.02499961853027,-27.12264919856454,22.4160379765479,95.563,106.155,"ARKK,ARKG",TWST
412,TWTR,"Twitter, Inc.",Communication Services,Internet Content & Information,0.0,-1.45,0.2,-13.12,51720000000.0,56.31,33.75,-24.25,22.66,0.0,0.14,77.6,3.05,41.75,13.92,-177.3,2.06,1.15,53.31,10.04,6.67,-8.6,60.59,91.45,9.67,6.92,0.43,-14.1,23.64,0.0,432.83,-12.9,-9.3,-17.09,0.82,0.0,4.4,10.9,63.2,234.75,4.16,4.4,28.0,0.5,51.34,6.54% 5.72,0.44,85.8,-30.6,1.09,0.32,NAN,20.51M,66.95,"22,311,040",51.72B,2021-03-03,2021-01-28,58.601199569702146,45.08549980163574,14.24680807150974,48.49563672258769,133.023,125.517,"ARKW,ARKK",TWTR
413,TXG,"10x Genomics, Inc.",Healthcare,Health Information Services,0.0,-5.14,2.0,-12.59,16420000000.0,0.0,67.8,-40.63,-13.98,0.0,-0.26,84.6,2.35,7.44,54.94,33.3,-2.19,1.39,39.68,8.14,19.11,-11.0,195.63,114.33,7.29,21.35,0.0,-15.3,9.87,0.0,0.0,0.0,-6.8,-22.87,0.0,0.0,6.0,0.0,80.4,218.94,12.0,6.2,17.3,-26.1,38.58,9.83% 6.40,0.0,-550.3,-26.1,2.14,0.0,NAN,753.53K,155.58,"1,611,427",16.42B,2021-02-18,2021-02-11,171.38299896240238,129.8443745803833,-9.220867331110945,19.820362262736662,112.24,109.624,"ARKK,ARKG",TXG
414,TXN,Texas Instruments Incorporated,Technology,Semiconductors,28.13,5.97,0.1,-2.51,152980000000.0,23.32,7.62,-55.96,-0.38,2.81,1.57,85.8,1.45,3.21,10.58,14.0,-0.42,2.94,13.75,9.98,16.83,30.8,182.15,46.39,7.21,23.29,10.0,67.7,2.32,4.08,74.12,16.2,34.2,-7.62,1.06,2.43,3.5,2.2,64.1,80.41,5.67,4.3,21.7,40.8,45.42,3.55% 2.83,0.74,60.6,38.5,1.22,0.68,NAN,4.54M,167.94,"5,557,153",152.98B,2021-02-22,2021-02-09,170.16533630371094,146.67241458892823,-1.3077494817976136,14.500058153864453,104.278,104.222,QQQ,TXN
415,TYL,"Tyler Technologies, Inc.",Technology,Software - Application,85.31,4.7,0.9,-13.46,16200000000.0,61.45,12.3,-37.99,-6.2,8.53,1.34,94.4,1.71,-4.09,14.51,28.4,-0.34,2.25,14.66,49.53,8.1,8.0,460.91,24.0,16.73,23.97,10.0,10.5,-8.12,0.0,48.73,21.5,9.7,-16.41,0.61,0.0,2.0,13.6,48.6,62.23,20.22,2.0,-1.9,15.5,37.17,6.89% 3.80,0.0,12.1,17.4,4.2,0.0,NAN,302.71K,401.06,"1,271,902",16.20B,2021-03-03,2021-02-10,438.1635998535156,388.335799407959,-8.46797859656071,3.276597370481895,103.917,103.588,XSW,TYL
416,U,Unity Software Inc.,Technology,Software - Application,0.0,-1.07,2.2,-12.83,24680000000.0,0.0,54.3,-35.26,-36.75,0.0,-0.12,75.7,3.55,-33.48,31.95,-107.8,22.99,2.07,0.0,7.6,12.34,0.0,140.82,0.0,6.69,14.03,26.0,0.0,-38.87,0.0,0.0,0.0,54.9,-46.37,0.0,0.0,5.0,0.0,77.7,44.09,8.03,5.0,53.4,-18.5,22.58,7.85% 6.13,0.0,-179.5,-33.7,2.15,0.0,NAN,3.84M,93.82,"8,249,362",24.68B,2021-02-02,2021-01-27,136.6652001953125,,-31.350482883778096,,80.785,91.679,"ARKW,ARKK,ARKQ",U
417,UIS,Unisys Corporation,Technology,Information Technology Services,0.0,-5.05,1.9,-0.16,1580000000.0,11.92,33.14,-0.33,2.72,0.0,0.37,0.0,8.53,64.94,0.78,-261.5,0.93,8.47,101.73,-3.77,0.0,35.5,31.33,83.6,12.04,2.04,9.0,-180.5,24.54,0.0,0.0,-31.1,-16.1,-8.66,0.46,0.0,1.7,-7.9,23.8,197.09,1.27,1.7,-10.3,1.1,49.46,3.83% 4.95,0.0,57.9,45.0,0.71,0.0,NAN,619.21K,24.51,"441,597",1.58B,2021-01-29,2020-11-24,23.455000038146967,15.136550040245053,4.497974675494326,61.92593381472544,116.64,120.172,XSW,UIS
418,ULTA,"Ulta Beauty, Inc.",Consumer Cyclical,Specialty Retail,84.08,3.96,0.2,3.43,19090000000.0,31.38,208.6,-43.87,15.36,19.55,2.31,90.4,4.63,18.22,3.05,11.0,0.3,3.5,40.27,32.92,10.13,4.4,306.79,29.65,0.0,0.0,4.3,12.5,16.09,0.0,30.37,25.0,36.8,-2.86,1.78,0.0,0.7,17.9,31.7,168.74,11.05,1.8,-7.8,4.8,60.46,3.78% 3.22,0.0,-41.1,3.6,1.36,0.0,03/11,712.61K,333.37,"970,777",19.09B,2021-03-04,2021-02-08,302.6352014160156,248.65350059509282,10.155724925645712,34.070101246175284,109.966,109.786,QQQ,ULTA
419,UPLD,"Upland Software, Inc.",Technology,Software - Application,0.0,-1.98,7.1,-6.49,1310000000.0,24.84,4.9,-20.14,-6.76,0.0,0.41,83.8,8.79,9.16,4.5,2.1,3.06,8.51,14.95,10.45,4.42,-5.5,58.75,36.66,8.81,5.25,3.63,-22.6,0.72,0.0,38.02,-16.0,-2.4,-11.12,0.96,0.0,2.6,33.1,66.3,122.75,2.43,2.6,18.3,-8.2,41.61,6.12% 4.75,1.7,75.9,-17.6,1.46,1.69,NAN,258.93K,46.22,"378,735",1.31B,2021-02-22,2021-02-19,48.223000030517575,40.98237504959106,-4.153619702735193,12.780188908210185,104.742,104.679,XSW,UPLD
420,V,Visa Inc.,Financial,Credit Services,49.55,4.35,0.11,1.42,463340000000.0,31.33,25.09,-5.64,6.98,3.58,1.27,95.9,1.37,2.49,21.57,-18.6,-0.18,2.62,-0.49,17.14,12.57,13.3,241.14,15.22,8.39,25.68,13.85,33.3,-1.52,1.28,69.39,10.9,20.2,-2.32,0.99,0.59,2.1,9.5,79.0,60.84,5.64,2.1,-6.1,64.8,56.59,2.39% 2.42,0.62,-14.0,48.2,0.8,0.62,NAN,9.53M,215.41,"7,579,764",463.34B,2021-01-11,2021-02-04,208.3290399169922,201.70669578552247,3.3989308863657093,6.793678395807168,100.625,101.387,XSW,V
421,VCYT,"Veracyte, Inc.",Healthcare,Biotechnology,0.0,-0.67,0.9,-18.17,3210000000.0,0.0,63.3,-30.85,-35.61,0.0,-0.12,95.5,4.06,-13.74,27.33,-140.1,1.94,2.82,39.08,7.26,6.54,-9.7,84.83,91.88,5.17,9.19,0.0,-10.7,-2.92,0.0,0.0,12.7,-8.4,-44.78,0.69,0.0,22.1,18.9,64.7,241.8,6.78,22.4,16.2,-30.2,33.68,13.43% 10.42,0.0,8.7,-29.7,2.63,0.0,NAN,957.83K,47.51,"2,519,464",3.21B,2021-02-18,2021-01-19,59.39420013427734,41.68295010566712,-20.009024631041004,13.97945653933129,128.306,118.765,"ARKW,ARKK,ARKG",VCYT
422,VEEV,Veeva Systems Inc.,Healthcare,Health Information Services,115.13,2.21,0.1,-9.04,38710000000.0,81.95,9.51,-36.63,-10.93,7.76,0.68,90.4,1.45,-6.46,28.05,21.4,1.38,2.01,-14.23,13.95,18.26,14.0,312.95,73.87,10.47,24.34,14.83,18.2,-6.41,0.0,0.0,45.7,16.4,-21.73,0.73,0.0,4.4,28.7,71.8,115.72,13.49,4.4,34.4,24.6,31.38,6.23% 4.44,0.0,15.8,24.9,2.3,0.0,NAN,976.01K,254.79,"2,240,308",38.71B,2021-02-22,2021-02-02,286.8835995483398,267.626149597168,-11.186976041456166,-4.796298723607187,104.214,102.729,"ARKG,PTF",VEEV
423,VERI,"Veritone, Inc.",Technology,Software - Infrastructure,0.0,-1.91,4.3,-7.88,1020000000.0,0.0,30.3,-1.1,-20.89,0.0,-0.15,43.8,5.43,36.61,19.12,18.1,27.87,1.36,257.48,1.25,26.57,-45.6,20.83,992.43,0.0,0.0,50.0,-122.7,16.73,0.0,0.0,0.0,-132.1,-34.03,3.42,0.0,1.2,61.3,68.5,2622.13,4.29,1.2,22.7,-93.8,36.87,15.32% 11.02,0.0,37.2,-94.4,1.63,0.0,NAN,1.02M,33.21,"1,669,369",1.02B,2021-02-16,2021-02-08,37.6996001815796,19.16087503194809,-11.908880094100468,73.32193829679986,121.562,134.105,XSW,VERI
424,VERX,"Vertex, Inc.",Technology,Software - Application,0.0,-0.52,1.2,-0.62,4790000000.0,135.82,-46.93,0.0,-9.4,0.0,0.07,0.0,6.08,18.77,13.27,608.6,2.01,5.37,29.0,1.5,20.37,0.0,30.63,0.0,1.72,17.73,0.0,0.0,-12.31,0.0,0.0,0.0,-52.6,-23.04,0.0,0.0,1.4,0.0,55.9,44.77,2.7,1.4,14.8,-28.6,40.77,10.67% 8.10,0.01,-273.0,-20.6,0.89,0.0,,280.88K,30.56,"249,411",4.79B,2021-02-24,2021-02-08,33.864600105285646,,-9.758272931059533,,103.616,107.723,XSW,VERX
425,VHC,VirnetX Holding Corp,Technology,Software - Infrastructure,1.52,3.97,10.67,-13.22,439050000.0,0.0,0.0,0.0,-4.73,0.1,0.0,32.2,9.1,18.9,1.45,30.6,0.09,5.02,9.62,3.25,1.86,113.6,0.0,19.15,3.41,1.77,15.0,145.0,19.84,0.0,1.44,-7.8,0.0,-26.7,0.69,0.0,8.9,0.0,70.2,54.76,0.49,8.9,550.0,0.0,36.23,7.26% 6.66,0.0,21.2,93.6,1.42,0.0,,1.15M,6.04,"1,630,818",439.05M,2021-02-24,2021-01-15,6.253400001525879,5.77529999256134,-3.412543599862598,4.583311824140682,135.595,121.708,XSW,VHC
426,VMW,"VMware, Inc.",Technology,Software - Infrastructure,37.89,3.8,0.7,4.11,62730000000.0,18.44,14.05,-1.93,1.09,4.31,1.48,70.7,12.17,1.82,5.17,-39.2,0.42,6.42,-2.14,20.14,7.14,5.9,170.5,18.06,0.0,0.0,8.8,21.1,2.59,0.0,16.28,8.8,11.4,-11.15,0.79,0.0,0.9,10.2,81.9,67.31,4.35,0.9,7.8,12.0,53.78,2.87% 2.70,0.59,6.5,13.4,1.03,0.59,NAN,1.53M,143.89,"1,568,577",62.73B,2021-02-25,2021-02-24,140.88099975585936,142.67339988708497,2.1358453229002414,0.8527168441194104,102.845,101.216,XSW,VMW
427,VOD,Vodafone Group Plc,Communication Services,Telecom Services,17.03,1.04,0.2,3.08,48770000000.0,45.41,7.44,0.0,-5.75,0.67,0.0,9.1,0.28,3.99,0.9,80.8,4.06,2.1,21.3,25.64,0.69,0.0,24.04,-1.88,0.0,0.0,25.5,0.0,7.46,1.08,0.0,-16.1,2.1,-6.15,0.96,6.1,0.0,-1.5,31.8,54.54,0.37,0.0,-4.7,0.0,46.63,1.74% 1.47,0.0,0.0,0.0,1.02,0.0,,3.59M,17.71,"3,654,231",48.77B,2021-02-18,2021-02-03,17.68000007629395,15.664021334648133,0.16968282565946094,13.06164376082821,105.14,105.218,QQQJ,VOD
428,VRNS,"Varonis Systems, Inc.",Technology,Software - Infrastructure,0.0,-3.0,2.7,-12.38,5510000000.0,291.34,55100.0,-20.85,-11.6,0.0,-0.4,95.8,6.21,36.12,18.84,-14.8,-0.64,3.82,30.32,2.96,54.33,-20.4,217.27,100.72,8.7,18.49,48.8,-112.1,-1.71,0.0,0.0,-28.8,-27.7,-28.84,1.16,0.0,2.3,18.1,84.9,228.54,11.72,2.3,31.1,-26.8,34.14,6.20% 6.44,2.32,-24.8,-32.1,1.76,2.32,NAN,512.42K,160.82,"899,615",5.51B,2021-02-22,2021-02-09,181.87249969482426,129.4427749252319,-11.57541669584441,24.24022900690444,110.563,114.165,XSW,VRNS
429,VRNT,Verint Systems Inc.,Technology,Software - Infrastructure,260.65,0.18,2.0,-2.7,3120000000.0,21.77,-35.15,-7.29,-6.58,18.62,0.79,99.7,7.34,68.34,2.47,-57.3,2.58,3.77,89.78,19.1,2.51,0.4,68.0,74.94,9.69,4.95,14.0,1.0,40.17,0.0,13.46,-4.0,3.4,-8.99,0.92,0.0,1.1,2.9,66.5,190.33,1.9,1.1,1.0,9.1,54.9,3.64% 3.22,0.63,-34.5,1.0,0.61,0.32,12/09,1.24M,47.96,"759,286",3.12B,2021-02-19,2021-02-01,42.26276107788086,29.276923065185546,13.48051754503308,63.81502896740986,138.894,129.535,XSW,VRNT
430,VRRM,Verra Mobility Corporation,Industrials,Security & Protection Services,338.84,0.04,0.4,2.25,2340000000.0,72.13,0.0,-10.0,3.85,342.26,0.01,99.7,5.14,13.34,5.77,130.9,6.59,8.36,34.53,2.13,6.84,0.5,15.64,15.45,0.8,18.13,0.99,2.1,8.57,0.0,44.97,0.0,6.9,-3.8,1.57,0.0,4.3,0.0,92.0,158.68,0.69,4.3,-24.4,12.8,56.25,6.02% 4.37,2.45,-62.1,1.8,1.28,2.42,NAN,807.77K,14.57,"1,037,421",2.34B,2021-02-25,2021-02-24,13.701299991607664,11.665674991607663,6.34027434567839,24.896330563655525,107.179,107.112,XSW,VRRM
431,VRSK,"Verisk Analytics, Inc.",Industrials,Consulting Services,39.0,4.31,0.2,2.61,27440000000.0,28.42,10.75,-23.18,-10.03,3.78,1.26,92.8,0.78,-14.22,9.85,59.6,0.49,1.35,-12.8,16.59,10.13,9.9,199.46,1.91,1.34,125.42,10.32,30.4,-19.01,1.16,42.49,8.3,14.4,-20.19,0.77,0.69,0.6,9.6,64.3,44.17,4.66,0.6,5.4,37.3,35.47,2.53% 2.21,1.19,34.5,25.6,2.03,1.0,NAN,936.23K,168.12,"1,903,745",27.44B,2021-02-24,2021-02-08,189.16659912109372,184.6621728515625,-11.125959455252923,-8.958073327155983,91.667,94.723,"ARKF,QQQ",VRSK
432,VRSN,"VeriSign, Inc.",Technology,Software - Infrastructure,27.49,7.05,1.0,-0.13,21500000000.0,31.51,15.32,-8.12,-2.7,3.44,1.29,93.9,1.11,-3.23,17.0,-2.4,0.23,2.03,-11.8,-12.21,0.0,45.9,240.57,0.76,10.52,18.43,8.0,-58.4,-10.46,0.0,31.31,20.2,223.9,-12.44,0.79,0.0,1.2,3.6,85.8,30.25,5.07,1.2,3.2,65.6,45.87,2.43% 2.59,0.0,9.4,64.4,1.09,0.0,NAN,619.75K,193.77,"678,602",21.50B,2021-02-22,2021-02-01,200.33399963378903,204.5314495849609,-3.27652802109878,-5.261513379384069,97.043,98.186,QQQ,VRSN
433,VRTX,Vertex Pharmaceuticals Incorporated,Healthcare,Biotechnology,20.57,10.3,0.2,-0.27,55220000000.0,16.36,14.67,-13.32,0.46,1.12,2.7,94.4,1.54,-6.49,8.9,128.0,-1.39,2.03,-24.8,33.61,6.31,25.7,284.73,-10.67,25.56,8.29,18.33,35.2,-10.31,0.0,18.44,45.3,26.4,-30.74,0.62,0.0,4.2,43.2,88.1,7.35,6.23,4.3,15.2,46.0,45.37,2.47% 2.53,0.07,3.9,43.7,0.86,0.06,NAN,1.97M,211.98,"1,700,778",55.22B,2021-01-27,2021-02-23,223.33099975585938,249.9584497833252,-5.082590311362085,-15.193905153535145,92.002,95.127,"ARKG,QQQ",VRTX
434,VUZI,Vuzix Corporation,Technology,Consumer Electronics,0.0,-0.74,7.0,-14.77,767190000.0,0.0,37.0,-59.71,36.39,0.0,-0.11,29.6,17.29,285.58,82.49,-7.4,134.76,1.16,296.05,0.93,17.25,-83.4,18.25,921.66,0.52,30.81,20.0,-97.6,76.65,0.0,0.0,-4.5,-109.8,-38.5,2.35,0.0,8.5,17.1,-33.8,1765.12,3.05,10.5,133.3,0.0,49.29,25.69% 18.24,0.04,26.8,0.0,2.97,0.02,,5.69M,16.04,"16,902,543",767.19M,2021-03-04,2021-02-12,13.143799934387207,6.162349987030028,22.03472420510347,160.29031187387247,160.321,168.403,ARKQ,VUZI
435,WBA,"Walgreens Boots Alliance, Inc.",Healthcare,Pharmaceutical Retailers,0.0,-0.81,0.3,-1.52,41070000000.0,9.02,7.77,-0.19,-3.48,0.0,1.12,57.3,2.25,18.47,0.29,-88.0,-2.43,2.49,26.98,23.18,2.04,-0.8,46.61,-3.24,1.28,36.97,3.85,-3.3,18.36,1.87,16.71,-33.6,2.4,-14.94,0.46,3.96,0.3,6.2,19.7,41.49,1.33,0.7,5.7,-0.1,43.8,2.32% 2.34,0.87,-137.6,-0.5,0.96,0.61,NAN,6.47M,47.2,"6,179,571",41.07B,2021-02-02,2021-01-06,46.649770278930674,40.64246711730957,1.1794907408533142,16.134682138667678,110.257,108.534,QQQ,WBA
436,WDAY,"Workday, Inc.",Technology,Software - Application,0.0,-1.2,0.7,-3.33,58280000000.0,65.77,24.28,-43.93,-8.36,0.0,0.58,93.5,3.71,5.14,13.5,-9.7,0.68,3.1,1.52,12.93,18.33,-5.9,270.23,43.38,11.99,19.77,21.39,-15.6,-1.08,0.0,61.59,-9.4,-13.3,-16.18,1.41,0.0,1.1,35.7,72.3,119.97,10.43,1.1,17.9,-9.7,40.49,4.66% 3.47,0.58,79.8,-10.0,1.26,0.23,NAN,2.14M,237.02,"2,691,132",58.28B,2021-02-23,2021-02-01,245.730599975586,214.03499961853024,-3.544776261666801,10.738898041178043,111.85,108.395,"ARKF,QQQ,XSW",WDAY
437,WEX,WEX Inc.,Technology,Software - Infrastructure,0.0,-5.5,0.1,2.7,9880000000.0,20.31,28.84,-80.21,9.66,0.0,1.72,0.0,2.78,17.86,6.33,-41.4,0.89,3.43,27.11,47.21,4.53,1.6,222.65,23.55,32.96,6.49,14.34,6.4,5.13,0.0,8.14,-15.3,6.7,-8.81,2.09,0.0,0.0,16.1,58.4,200.86,9.31,0.0,-16.9,20.9,51.18,4.42% 4.19,1.44,-546.8,8.0,2.26,1.38,NAN,350.90K,213.97,"791,875",9.88B,2021-02-26,2021-02-08,207.87760040283203,172.10835021972656,2.930762903440254,24.322846466676186,104.698,107.911,XSW,WEX
438,WIX,Wix.com Ltd.,Technology,Software - Infrastructure,0.0,-3.96,1.67,-11.43,16430000000.0,5145.5,105.5,0.0,11.21,0.0,-0.62,89.2,3.1,22.83,16.62,-132.5,0.77,2.33,3.96,4.49,68.76,-14.4,336.94,125.05,19.46,15.86,-0.8,-92.8,23.51,0.0,126.8,-25.0,-18.2,-14.73,1.39,0.0,1.8,37.2,68.1,301.94,20.24,1.8,38.1,-20.0,50.48,6.92% 6.73,3.33,-167.6,-21.9,1.3,3.33,NAN,725.95K,308.73,"945,890",16.43B,2021-03-04,2021-02-01,280.562198791504,266.25504959106445,10.039770621212073,15.952730464331832,120.81,114.331,QQQJ,WIX
